source_id,source_url,path,geothermal_system,latitude,longitude,name,map_description,source,source_licence,attribution,parsed_at_utc
465,https://1000springs.org.nz/samplesite/465,/samplesite/465,Rotorua,-38.1318,176.2422,Kuirau Park Feature 2,Small spring north of Feature 1. A tree overhangs it and it's half covered by floating green pond scum. Steam visible.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.279448+00:00
466,https://1000springs.org.nz/samplesite/466,/samplesite/466,Rotorua,-38.1317,176.2422,Kuirau Park Feature 4,Large spring north of Features 1 & 2. Clear spring with a sinter surrounding the outside. A dead tree hangs out inside the pool.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.279467+00:00
467,https://1000springs.org.nz/samplesite/467,/samplesite/467,Rotorua,-38.1316,176.2421,Kuirau Park Feature 5,"Spring adjacent to Feature 4 or RR647 (on 1998 map). Surrounded by sinter, no vegetation but some dead branches in spring.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.279485+00:00
468,https://1000springs.org.nz/samplesite/468,/samplesite/468,Rotorua,-38.1316,176.242,Kuirau Park Feature 6,"Spring to the north of Feature 5. Again, surrounded by a sinter with no immediate vegetation.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.279502+00:00
469,https://1000springs.org.nz/samplesite/469,/samplesite/469,Rotorua,-38.1315,176.242,Kuirau Park Feature 7,Tiny little vigorous spring adjacent to RR648 (on 1998 map). Boiling with a couple of rocks fallen into it. Some dead branches also.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.279520+00:00
470,https://1000springs.org.nz/samplesite/470,/samplesite/470,Rotorua,-38.1318,176.2419,Kuirau Park Feature 8,"Tiny spring to the north side of spring RR714 (on 1998 map). Quite shallow, with clear water and grey sediment on bottom. No immediate vegetation.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.279541+00:00
471,https://1000springs.org.nz/samplesite/471,/samplesite/471,Rotorua,-38.1319,176.2419,Kuirau Park Feature 9,"Large spring, surrounded by a sinter. No immediate vegetation. Lots of steam visible.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.279557+00:00
472,https://1000springs.org.nz/samplesite/472,/samplesite/472,Rotorua,-38.1319,176.242,Kuirau Park Feature 10,Spring adjacent to Feature 9 or RR714. Some outflow from RR714 into RR715. A drain also carrys outflow away from this pool. No vegetation. Looks to be metres deep.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.279579+00:00
473,https://1000springs.org.nz/samplesite/473,/samplesite/473,Rotorua,-38.1319,176.242,Kuirau Park Feature 11,"A hidden spring south of RR714, covered by trees. Lots of vegetation, with brown biomass floating on top.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.279596+00:00
474,https://1000springs.org.nz/samplesite/474,/samplesite/474,Rotorua,-38.1319,176.2422,Kuirau Park Feature 1,"Spring with lots of vegetation around the outside. Very stagnant, with occasional bubbles. Lots of floating green scum around edges also.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.279615+00:00
475,https://1000springs.org.nz/samplesite/475,/samplesite/475,Rotorua,-38.1317,176.2424,Kuirau Park Feature 3,Very muddy pool with lots of dead trees around the edges. Brown floating organic matter on top. Lots of bubbles floating on top too.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.279634+00:00
476,https://1000springs.org.nz/samplesite/476,/samplesite/476,Waiotapu,-38.362,176.368,Waiotapu No.15 Feature 19,"One spring in a series of springs, next to Frying Pan Flat. Looks like Parariki Spring at Rotokawa. Lots of yellow sediment. Bubbling intensity changes every few minutes.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.279656+00:00
477,https://1000springs.org.nz/samplesite/477,/samplesite/477,Waiotapu,-38.362,176.368,Waiotapu No.15 Feature 20,Small spring close to Feature 19. Higher in temperature. Spring joins up with larger pool next to it. Zero vegetation.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.279675+00:00
478,https://1000springs.org.nz/samplesite/478,/samplesite/478,Waiotapu,-38.3621,176.368,Waiotapu No.15 Feature 21,Individual pool north of Feature 18 with little or no flow to the adjacent spring. Zero vegetation and surrounded by yellow sediment at the sides.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.279696+00:00
479,https://1000springs.org.nz/samplesite/479,/samplesite/479,Waiotapu,-38.3621,176.368,Waiotapu No.15 Feature 22,"Spring in between Feature 21 and the lake. Slightly paler yellow in colour than Feature 21. Again, zero vegetation. Looks very turbid.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.279715+00:00
480,https://1000springs.org.nz/samplesite/480,/samplesite/480,Waiotapu,-38.3621,176.3678,Waiotapu No.15 Feature 23,Second major lake of Frying Pan Flat. Sample taken from west side by the cliff. No ebullition and no vegetation where we sampled. However there are trees at the other side.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.279739+00:00
481,https://1000springs.org.nz/samplesite/481,/samplesite/481,Waiotapu,-38.3622,176.3679,Waiotapu No.15 Feature 24,"Small spring at the side of the lake, much hotter and some black sediment on the bottom of it. Outflows into the lake. No vegetation in the immediate surroundings.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.279761+00:00
482,https://1000springs.org.nz/samplesite/482,/samplesite/482,Waiotapu,-38.3621,176.3676,Waiotapu No.15 Feature 25,"Small spring on the west side of the lake of Frying Pan Flat. Zero surrounding vegetation, very turbid. Outflows into the lake.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.279779+00:00
483,https://1000springs.org.nz/samplesite/483,/samplesite/483,Waiotapu,-38.3621,176.3676,Waiotapu No.15 Feature 26,"Small spring immediately adjacent to Feature 25. Hardly any ebullition, cooler, more grey than the yellow of Feature 25. Also flows into the lake.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.279800+00:00
484,https://1000springs.org.nz/samplesite/484,/samplesite/484,Waiotapu,-38.3621,176.3675,Waiotapu No.15 Feature 27,"Spring right around the side of the lake. Overhanging dead Manuka branches. Sediment around the edge has green biomass, with some red and then grey sediment. Some floating scum flowing along the surface.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.279826+00:00
485,https://1000springs.org.nz/samplesite/485,/samplesite/485,Waiotapu,-38.3619,176.3694,Waiotapu No.16 Feature 1,"Oyster Pool at Waiotapu. Very pretty spring, teal colour, surrounded by yellow sediment and a hard sinter around the edges. No vegetation.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.279845+00:00
486,https://1000springs.org.nz/samplesite/486,/samplesite/486,Waiotapu,-38.3617,176.3695,Waiotapu No.16 Feature 2,"Little spring immediately east of Oyster Pool. Light grey in colour, and much cooler in temperature than Oyster. No immediate vegetation.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.279864+00:00
487,https://1000springs.org.nz/samplesite/487,/samplesite/487,Waiotapu,-38.3617,176.3696,Waiotapu No.16 Feature 3,"Small spring north of Oyster Pool, about 3.5 metres. No visible outputs. Surrounded by yellow coloured sediment with a black rim. Some dead twigs in spring, otherwise no immediate vegetation.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.279889+00:00
488,https://1000springs.org.nz/samplesite/488,/samplesite/488,Waiotapu,-38.3626,176.369,Waiotapu No.18 Feature 1,"Yellow, murky coloured pool. Surrounded by overhanging vegetation on most sides. Has lots of dead twigs around edges. Brown floating matter on top of water. Some output into Frying Pan Stream.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.279914+00:00
489,https://1000springs.org.nz/samplesite/489,/samplesite/489,Waiotapu,-38.3629,176.3688,Waiotapu No.18 Feature 2,Lake Ngakoro Waterfall. Stream that comes from Frying Pan Flat and flows over Ngakoro Falls and into the lake at no.18. Fast flowing with a small amount of floating scum. Green with a light khaki undertone.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.279940+00:00
490,https://1000springs.org.nz/samplesite/490,/samplesite/490,Waiotapu,-38.362,176.3701,Waiotapu No.16 Feature 4,A small stream past Oyster Pool and Sulphur Cave. Lots of sandflies and dead tree branches in pool. Some green biomass floating on top in places. Water is clear and the stream bed is covered in brown sediment.,manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.279966+00:00
491,https://1000springs.org.nz/samplesite/491,/samplesite/491,Waiotapu,-38.3613,176.3705,Waiotapu No.20 Feature 1,"Awesome little spring found by the spectacular Karen, hiding behind a big sulphur mound. Small outflow into nearby stream. No immediate vegetation. Yellow coloured sediment.",manually saved 1000 Springs mapsearch page source,Creative Commons Attribution-NonCommercial-ShareAlike 4.0 International,"1000 Springs Project authors, GNS Science, and University of Waikato",2026-05-27T04:53:01.279988+00:00
